dataset,plot_id,start_date,end_date,latitude,longitude,diameter,height,species,plant_AGB_kg
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,5.8,,Pelliciera rhizophorae,11.1237066560973
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,13.8,,Rhizophora mangle,105.444062526701
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,14.3,,Rhizophora mangle,115.196121501249
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,6.0,,Rhizophora mangle,13.3833716634634
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,9.1,,Rhizophora mangle,37.4359346541461
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,5.7,,Pelliciera rhizophorae,10.6603832843809
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,5.0,,Rhizophora mangle,8.57752621962709
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,11.3,,Rhizophora mangle,64.1351653474344
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,5.2,,Rhizophora racemosa,9.24637126168568
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,5.3,,Rhizophora racemosa,9.6852852514222
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,15.5,,Rhizophora mangle,140.714401024402
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,13.2,,Rhizophora mangle,94.4105809942927
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,13.2,,Rhizophora mangle,94.4105809942927
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,6.2,,Pelliciera rhizophorae,13.0990930668491
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,8.0,,Rhizophora mangle,27.1975583658608
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,9.8,,Rhizophora mangle,45.0041391025461
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,9.8,,Rhizophora mangle,45.0041391025461
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,9.4,,Rhizophora mangle,40.5766719634983
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,9.2,,Rhizophora mangle,38.4658914970883
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,5.0,,Rhizophora mangle,8.57752621962709
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,7.3,,Rhizophora mangle,21.6858597743314
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,14.2,,Rhizophora mangle,113.204766336345
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,9.7,,Rhizophora mangle,43.8713191013883
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,10.0,,Rhizophora mangle,47.3221925068892
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,5.0,,Rhizophora mangle,8.57752621962709
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,5.0,,Rhizophora mangle,8.57752621962709
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,6.5,,Rhizophora racemosa,15.9635139897442
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,8.5,,Pelliciera rhizophorae,28.5445032719208
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,17.0,,Rhizophora mangle,176.924441456605
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,9.5,,Pelliciera rhizophorae,37.6217941397181
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,8.8,,Pelliciera rhizophorae,31.1094625732229
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.6,,Pelliciera rhizophorae,10.209050107307
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,7.0,,Pelliciera rhizophorae,17.657919252655
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,6.0,,Pelliciera rhizophorae,12.0867643864909
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,7.5,,Pelliciera rhizophorae,20.9375373595417
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,9.4,,Pelliciera rhizophorae,36.6455244570124
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,9.0,,Pelliciera rhizophorae,32.8941014864484
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,11.2,,Pelliciera rhizophorae,56.6546142889749
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,7.8,,Pelliciera rhizophorae,23.0703842819124
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.2,,Pelliciera rhizophorae,8.52137169684896
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.5,,Pelliciera rhizophorae,9.76959561247581
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.4,,Rhizophora mangle,10.3440599353447
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.2,,Pelliciera rhizophorae,8.52137169684896
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,6.0,,Pelliciera rhizophorae,12.0867643864909
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.8,,Pelliciera rhizophorae,11.1237066560973
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,7.8,,Pelliciera rhizophorae,23.0703842819124
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,11.4,,Pelliciera rhizophorae,59.2054559843071
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.9,,Pelliciera rhizophorae,11.5991306018392
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,6.2,,Pelliciera rhizophorae,13.0990930668491
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,9.1,,Pelliciera rhizophorae,33.8090679337555
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,10.3,,Pelliciera rhizophorae,45.997200846821
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,7.0,,Pelliciera rhizophorae,17.657919252655
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.0,,Pelliciera rhizophorae,7.74651866828237
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,8.9,,Pelliciera rhizophorae,31.9942602535885
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,7.0,,Pelliciera rhizophorae,17.657919252655
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,9.4,,Pelliciera rhizophorae,36.6455244570124
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.9,,Pelliciera rhizophorae,11.5991306018392
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,8.5,,Pelliciera rhizophorae,28.5445032719208
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.1,,Pelliciera rhizophorae,8.12829346525112
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.0,,Pelliciera rhizophorae,7.74651866828237
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,6.0,,Rhizophora mangle,13.3833716634634
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.1,,Pelliciera rhizophorae,8.12829346525112
CostaRica-Sierpe,Boca Sierpe_1,2012-01-01,2012-12-31,8.801283740725523,-83.59116677984736,5.4,,Pelliciera rhizophorae,9.34190713537251
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,8.0,,Pelliciera rhizophorae,24.5626056065847
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,5.0,,Pelliciera rhizophorae,7.74651866828237
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,6.5,,Pelliciera rhizophorae,14.7118293700938
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,5.9,,Pelliciera rhizophorae,11.5991306018392
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,6.3,,Pelliciera rhizophorae,13.6240010789378
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,6.7,,Pelliciera rhizophorae,15.8510286401167
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,5.0,,Pelliciera rhizophorae,7.74651866828237
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,7.3,,Pelliciera rhizophorae,19.5848911770409
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,11.5,,Pelliciera rhizophorae,60.50617420717
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,5.2,,Pelliciera rhizophorae,8.52137169684896
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,10.2,,Pelliciera rhizophorae,44.8946155859595
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,5.7,,Rhizophora mangle,11.8039755725943
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,8.0,,Pelliciera rhizophorae,24.5626056065847
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,8.0,,Pelliciera rhizophorae,24.5626056065847
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,6.5,,Pelliciera rhizophorae,14.7118293700938
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,6.8,,Pelliciera rhizophorae,16.4401466292537
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,5.7,,Pelliciera rhizophorae,10.6603832843809
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,7.1,,Pelliciera rhizophorae,18.2867710020916
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,8.2,,Pelliciera rhizophorae,26.1119253243271
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,6.8,,Pelliciera rhizophorae,16.4401466292537
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,5.5,,Rhizophora mangle,10.8176286806452
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,6.3,,Pelliciera rhizophorae,13.6240010789378
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,5.0,,Rhizophora mangle,8.57752621962709
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,7.1,,Pelliciera rhizophorae,18.2867710020916
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,5.4,,Pelliciera rhizophorae,9.34190713537251
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,8.0,,Rhizophora mangle,27.1975583658608
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,7.2,,Pelliciera rhizophorae,18.9290628963688
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,5.5,,Pelliciera rhizophorae,9.76959561247581
CostaRica-Sierpe,Boca Sierpe_2,2012-01-01,2012-12-31,8.801477038795538,-83.59114347881065,6.7,,Pelliciera rhizophorae,15.8510286401167
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,9.3,,Pelliciera rhizophorae,35.6846995362377
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,8.0,,Pelliciera rhizophorae,24.5626056065847
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.0,,Pelliciera rhizophorae,7.74651866828237
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.9,,Pelliciera rhizophorae,11.5991306018392
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.5,,Pelliciera rhizophorae,9.76959561247581
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.3,,Pelliciera rhizophorae,8.92587083966296
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,7.4,,Pelliciera rhizophorae,20.2543511823432
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,7.5,,Pelliciera rhizophorae,20.9375373595417
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,9.0,,Pelliciera rhizophorae,32.8941014864484
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.2,,Pelliciera rhizophorae,8.52137169684896
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.0,,Pelliciera rhizophorae,7.74651866828237
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.0,,Rhizophora mangle,8.57752621962709
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.3,,Pelliciera rhizophorae,8.92587083966296
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,6.0,,Pelliciera rhizophorae,12.0867643864909
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.1,,Pelliciera rhizophorae,8.12829346525112
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,10.6,,Pelliciera rhizophorae,49.4019913728267
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,8.0,,Pelliciera rhizophorae,24.5626056065847
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,6.5,,Pelliciera rhizophorae,14.7118293700938
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,12.0,,Pelliciera rhizophorae,67.2653587611294
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,7.3,,Pelliciera rhizophorae,19.5848911770409
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,7.2,,Pelliciera rhizophorae,18.9290628963688
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,7.2,,Pelliciera rhizophorae,18.9290628963688
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.0,,Pelliciera rhizophorae,7.74651866828237
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.0,,Pelliciera rhizophorae,7.74651866828237
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.6,,Pelliciera rhizophorae,10.209050107307
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,8.2,,Pelliciera rhizophorae,26.1119253243271
CostaRica-Sierpe,Boca Sierpe_3,2012-01-01,2012-12-31,8.801667694810963,-83.59101864339385,5.2,,Pelliciera rhizophorae,8.52137169684896
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,10.8,,Pelliciera rhizophorae,51.7534295117164
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,10.7,,Pelliciera rhizophorae,50.5695054685652
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,8.0,,Pelliciera rhizophorae,24.5626056065847
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,5.2,,Pelliciera rhizophorae,8.52137169684896
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,11.4,,Pelliciera rhizophorae,59.2054559843071
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,9.7,,Pelliciera rhizophorae,39.6209797229687
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,7.9,,Pelliciera rhizophorae,23.809402216193
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,15.6,,Pelliciera rhizophorae,129.125796097917
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,6.8,,Pelliciera rhizophorae,16.4401466292537
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,6.4,,Pelliciera rhizophorae,14.161545196103
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,5.3,,Pelliciera rhizophorae,8.92587083966296
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,6.5,,Pelliciera rhizophorae,14.7118293700938
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,5.1,,Pelliciera rhizophorae,8.12829346525112
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,12.0,,Rhizophora mangle,74.4812480486982
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,7.3,,Rhizophora mangle,21.6858597743314
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,7.4,,Pelliciera rhizophorae,20.2543511823432
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,10.1,,Rhizophora mangle,48.5075923591713
CostaRica-Sierpe,Boca Sierpe_4,2012-01-01,2012-12-31,8.801868466635483,-83.59088325213587,9.6,,Pelliciera rhizophorae,38.6135867368637
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,7.6,,Pelliciera rhizophorae,21.6345432769921
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,7.0,,Pelliciera rhizophorae,17.657919252655
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,12.7,,Pelliciera rhizophorae,77.4554336791712
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,10.5,,Pelliciera rhizophorae,48.250816733396
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,6.5,,Pelliciera rhizophorae,14.7118293700938
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,6.9,,Pelliciera rhizophorae,17.0424104905316
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,5.2,,Pelliciera rhizophorae,8.52137169684896
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,5.1,,Pelliciera rhizophorae,8.12829346525112
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,13.2,,Pelliciera rhizophorae,85.2638988712377
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,5.4,,Pelliciera rhizophorae,9.34190713537251
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,12.7,,Pelliciera rhizophorae,77.4554336791712
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,6.5,,Pelliciera rhizophorae,14.7118293700938
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,5.5,,Rhizophora racemosa,10.6007942527481
CostaRica-Sierpe,Boca Sierpe_5,2012-01-01,2012-12-31,8.802096968412602,-83.59088700101017,7.5,,Pelliciera rhizophorae,20.9375373595417
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,11.0,,Pelliciera rhizophorae,54.170786436471
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,6.5,,Pelliciera rhizophorae,14.7118293700938
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,9.5,,Pelliciera rhizophorae,37.6217941397181
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,7.6,,Pelliciera rhizophorae,21.6345432769921
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,8.3,,Pelliciera rhizophorae,26.9082179159666
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,6.7,,Pelliciera rhizophorae,15.8510286401167
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,8.9,,Pelliciera rhizophorae,31.9942602535885
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,16.6,,Rhizophora mangle,166.791342583155
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,6.5,,Pelliciera rhizophorae,14.7118293700938
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,9.2,,Pelliciera rhizophorae,34.7392405391298
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,7.2,,Pelliciera rhizophorae,18.9290628963688
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,10.5,,Pelliciera rhizophorae,48.250816733396
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,12.2,,Pelliciera rhizophorae,70.089506864379
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,7.4,,Pelliciera rhizophorae,20.2543511823432
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,8.8,,Pelliciera rhizophorae,31.1094625732229
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,14.4,,Pelliciera rhizophorae,105.852717978463
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,5.2,,Pelliciera rhizophorae,8.52137169684896
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,13.2,,Pelliciera rhizophorae,85.2638988712377
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,6.8,,Pelliciera rhizophorae,16.4401466292537
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,7.2,,Pelliciera rhizophorae,18.9290628963688
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,6.6,,Pelliciera rhizophorae,15.2749565385436
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,5.6,,Pelliciera rhizophorae,10.209050107307
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,11.0,,Pelliciera rhizophorae,54.170786436471
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,11.6,,Pelliciera rhizophorae,61.8238453976907
CostaRica-Sierpe,Boca Zacate_5,2012-01-01,2012-12-31,8.89357754892092,-83.56297116981206,12.4,,Pelliciera rhizophorae,72.9832513272632
